ID,Turn,Payload,CreatedAt,Player0,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,PlayerID,ZoneID,Territory,Dominance,Domain,Posture,AreaID,City,CenterX,CenterY,Plots,Value,FriendlyStrength,EnemyStrength,NeutralStrength,Neighbors,Units
2594,223,{},1761654130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3938,Friendly,Friendly,Land,Counterattack,1,Busan,14,10,20,30,102456,0,15039,"[1029,1247,3817,1531,-3938,4011]","{""The Ottomans"":{""Cannon"":1,""Janissary"":1,""Tercio"":1}}"
2595,223,{},1761654130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011,Neutral,Friendly,Land,Attrition,1,Seoul,19,9,32,108,84614,0,46094,"[1531,3938,-3938,3191,-4011,1039,2768,1034,2646]","{""City-State Nippur"":{""Knight"":1},""Indonesia"":{""Cannon"":3,""Knight"":2,""Tercio"":1,""Heavy Skirmisher"":1},""The Ottomans"":{""Cannon"":1,""Janissary"":1,""Heavy Skirmisher"":1}}"
2596,223,{},1761654130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1179,Friendly,Friendly,Sea,Counterattack,0,Edirne,1,10,30,12,29637,0,12774,"[-1040,-1904,1179,-1029,1029,-100002]","{""The Ottomans"":{""Galleass"":1}}"
2597,223,{},1761654130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3817,Friendly,Friendly,Sea,Counterattack,11,Jeonju,14,16,15,10,30101,5400,3708,"[3817,-1033,-3938,-1991,-100003]","{""Indonesia"":{""Djong"":1}}"
2598,223,{},1761654130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2676,Friendly,Friendly,Sea,Counterattack,36,Diyarbakir,56,29,19,1,16147,0,0,"[2676,-2985,-3976,-100002]","{""The Ottomans"":{""Galleass"":1}}"
2599,223,{},1761654130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1036,Enemy,Enemy,Sea,Withdraw,0,Sofia,49,4,49,1,11050,22768,0,"[-1102,-100001,1102,1036,-100002]","{""City-State Sofia"":{""Caravel"":2},""Indonesia"":{""Explorer"":1},""The Ottomans"":{""Caravel"":2}}"
2600,223,{},1761654130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1040,Neutral,Friendly,Sea,Attrition,0,Geneva,2,3,35,12,9035,0,22316,"[-1179,1040,-100000,-1247,-100002]","{""City-State Geneva"":{""Caravel"":1}}"
2601,223,{},1761654130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2514,Friendly,Friendly,Sea,Counterattack,0,Gaziantep,6,22,10,10,53808,1826,0,"[-2108,2514,-1904,-1033,1033,-1037,1037]","{""City-State Ormus"":{""Caravel"":1},""The Ottomans"":{""Caravel"":1,""Galleass"":1,""Cuirassier"":1}}"
2602,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,11,24,60,53533,0,5800,"[-1179,1179,-1029,-1904,1247,1033,3817,3938]","{""The Ottomans"":{""Janissary"":1,""Great Bombard"":2}}"
2603,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,Neutral,Friendly,Land,Attrition,1,Ormus,9,18,19,24,30487,0,22130,"[-2514,-1033,1029,3817,1991,-1991]","{""City-State Ormus"":{""Tercio"":2},""Indonesia"":{""Tercio"":1}}"
2604,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,Enemy,Even,Land,Exploit Flanks,32,Lhasa,10,26,24,12,22075,23036,0,"[2514,2985,-2514,2884,-1037,1038,1991]","{""City-State Lhasa"":{""Tercio"":1}}"
2605,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,Neutral,Friendly,Land,Attrition,1,Nippur,21,4,21,60,44269,6360,44647,"[3191,-1039,4011,1034]","{""City-State Nippur"":{""Cannon"":1},""Indonesia"":{""Longswordsman"":1},""Barbarians"":{""Crossbowman"":1,""Tercio"":1},""The Ottomans"":{""Lancer"":2,""Heavy Skirmisher"":1}}"
2606,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,Neutral,Friendly,Land,Attrition,1,Geneva,5,4,18,36,5093,0,25446,"[-1040,1179,1247]","{""City-State Geneva"":{""Tercio"":2}}"
2607,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,Friendly,Friendly,Land,Counterattack,1,Edirne,4,9,11,36,35905,0,15975,"[-1179,1040,1029,1247]","{""The Ottomans"":{""Cannon"":1}}"
2608,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,Friendly,Friendly,Land,Counterattack,1,Ankara,9,6,39,48,28990,0,11070,"[1040,1179,1029,-1247,1531,3938]","{""The Ottomans"":{""Cannon"":1}}"
2609,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,Friendly,Friendly,Land,Counterattack,1,Bursa,14,6,26,36,68660,0,15183,"[1247,-1531,3938,-3191,3191,4011]","{""The Ottomans"":{""Janissary"":2}}"
2610,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,Friendly,Friendly,Land,Counterattack,14,Konya,3,18,12,36,65452,0,0,"[-1904,2108,-1033]","{""The Ottomans"":{""Janissary"":1}}"
2611,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,Friendly,Friendly,Land,Counterattack,14,Samsun,1,22,16,36,42452,0,0,"[-2108,3976,1904,2676,-1904,-3976]","{""The Ottomans"":{""Lancer"":1}}"
2612,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,Friendly,Friendly,Land,Counterattack,24,Gaziantep,6,24,17,3,46193,7784,2750,"[-2514,-2108,2676,1037,2985,-1033]","{""The Ottomans"":{""Janissary"":1}}"
2613,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2768,Neutral,Friendly,Land,Attrition,1,Daegu,25,14,22,42,12951,0,32531,"[4011,-2768,2646,1672,1031,1598]","{""City-State Nippur"":{""Tercio"":1},""Indonesia"":{""Cannon"":1,""Crossbowman"":1},""The Ottomans"":{""Janissary"":1}}"
2614,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2884,Neutral,Even,Land,Attrition,14,Suwon,10,31,17,15,7155,7317,2060,"[2985,1037,1038,-2884,-1038]","{""City-State Okilis"":{""Tercio"":1}}"
2615,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985,Friendly,Even,Land,Counterattack,14,Izmir,6,30,16,30,15921,3300,0,"[2676,-2985,2514,1037,2884,-2884]","{""The Ottomans"":{""Janissary"":1}}"
2616,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3191,Neutral,Friendly,Land,Attrition,1,Mataram,17,3,19,60,67832,0,22913,"[1531,-3191,1039,4011]","{""City-State Nippur"":{""Tercio"":1},""Indonesia"":{""Knight"":1,""Tercio"":1},""The Ottomans"":{""Janissary"":1,""Explorer"":1}}"
2617,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817,Friendly,Friendly,Land,Counterattack,1,Jeonju,11,14,18,30,19736,0,16250,"[1029,1033,3938,-3817,-1033,-3938,-1991]","{""The Ottomans"":{""Tercio"":1}}"
2618,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3938,Friendly,Friendly,Land,Counterattack,1,Busan,14,10,20,30,60084,0,12914,"[1029,1247,3817,1531,-3938,4011]","{""The Ottomans"":{""Cannon"":1,""Janissary"":1,""Tercio"":1}}"
2619,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011,Neutral,Friendly,Land,Attrition,1,Seoul,19,9,32,24,75737,0,45368,"[1531,3938,-3938,3191,-4011,1039,2768,1034,2646]","{""City-State Nippur"":{""Knight"":1},""Indonesia"":{""Cannon"":4,""Knight"":1,""Tercio"":2,""Heavy Skirmisher"":1},""The Ottomans"":{""Cannon"":1,""Janissary"":1}}"
2620,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089,Enemy,Enemy,Land,Withdraw,1,Candia,49,7,5,12,0,20680,3502,"[1036,-4089,-1036]","{""Venice"":{""Tercio"":1}}"
2621,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1179,Friendly,Friendly,Sea,Counterattack,0,Edirne,1,10,30,12,27555,0,12774,"[-1040,-1904,1179,-1029,1029,-4089,-100002,-100003]","{""The Ottomans"":{""Galleass"":1}}"
2622,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3976,Friendly,Friendly,Sea,Counterattack,0,Kayseri,52,23,47,6,8580,0,0,"[-100003,3976,-2676,-1904,-2108,2108]","{""The Ottomans"":{""Galleass"":1}}"
2623,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1036,Enemy,Enemy,Sea,Withdraw,0,Sofia,49,3,33,1,3750,25064,0,"[-1102,-100001,1102,1036,-4089,4089,-100002]","{""City-State Sofia"":{""Caravel"":2},""The Ottomans"":{""Caravel"":1}}"
2624,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1904,Friendly,Friendly,Sea,Counterattack,0,Konya,2,16,30,12,54071,0,3450,"[-1179,1904,-2108,-1029,2108,1029,-1033,-2514,-100003,-3976]","{""The Ottomans"":{""Frigate"":1,""Caravel"":2,""Lancer"":1}}"
2625,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1040,Neutral,Friendly,Sea,Exploit Flanks,0,Geneva,2,3,35,12,2546,0,22316,"[-1179,1040,-100000,-1247,-100002]","{""City-State Geneva"":{""Caravel"":1}}"
2626,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2514,Friendly,Friendly,Sea,Counterattack,0,Gaziantep,6,22,10,10,36615,1826,8325,"[-2108,2514,-1904,-1033,1033,-1037,1037]","{""The Ottomans"":{""Galleass"":2,""Cuirassier"":1}}"
2627,224,{},1761654158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4089,Enemy,Even,Sea,Exploit Flanks,0,Candia,50,10,53,16,9450,8996,0,"[-1102,-100003,-1036,1036,4089,-100002,-1179]","{""The Ottomans"":{""Caravel"":1}}"
2628,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,11,24,54,58066,0,0,"[-1179,1179,-1029,-1904,1247,1033,3817,3938]","{""The Ottomans"":{""Caravel"":1,""Janissary"":1}}"
2629,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,Neutral,Friendly,Land,Attrition,1,Ormus,9,18,19,24,54137,0,4505,"[-2514,-1033,1029,3817,1991,-1991]","{""City-State Ormus"":{""Tercio"":2},""Indonesia"":{""Tercio"":1}}"
2630,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,Neutral,Friendly,Land,Attrition,1,Dublin,25,5,26,30,69114,0,4228,"[4011,1039,2646,-1034,2478]","{""City-State Dublin"":{""Janissary"":1,""Heavy Skirmisher"":1},""Indonesia"":{""Crossbowman"":1},""Venice"":{""Skirmisher"":1}}"
2631,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,Neutral,Friendly,Land,Attrition,1,Nippur,21,4,21,48,119282,0,4861,"[3191,-1039,4011,1034]","{""City-State Nippur"":{""Cannon"":1},""Indonesia"":{""Tercio"":1,""Heavy Skirmisher"":1},""The Ottomans"":{""Lancer"":1,""Janissary"":1,""Explorer"":1}}"
2632,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,Neutral,Friendly,Land,Attrition,1,Geneva,5,4,18,30,45015,0,4367,"[-1040,1179,1247]","{""City-State Geneva"":{""Tercio"":2}}"
2633,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,Friendly,Friendly,Land,Counterattack,1,Edirne,4,9,11,30,64335,0,0,"[-1179,1040,1029,1247]","{""The Ottomans"":{""Cannon"":1,""Great Bombard"":1}}"
2634,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,Friendly,Friendly,Land,Counterattack,1,Ankara,9,6,39,42,48830,0,0,"[1040,1179,1029,-1247,1531,3938]","{""The Ottomans"":{""Cannon"":1}}"
2635,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,Friendly,Friendly,Land,Counterattack,1,Bursa,14,6,26,30,88031,0,0,"[1247,-1531,3938,-3191,3191,4011]","{""The Ottomans"":{""Janissary"":2}}"
2636,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,Friendly,Friendly,Land,Counterattack,14,Konya,3,18,12,30,65452,0,0,"[-1904,2108,-1033]","{""The Ottomans"":{""Lancer"":1,""Janissary"":1}}"
2637,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,Friendly,Friendly,Land,Counterattack,24,Gaziantep,6,24,17,3,57084,0,0,"[-2514,-2108,2676,1037,2985,-1033]","{""The Ottomans"":{""Janissary"":1,""Galleass"":1,""Cuirassier"":1}}"
2638,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2768,Neutral,Friendly,Land,Attrition,1,Daegu,25,14,22,42,77204,0,1700,"[4011,-2768,2646,1672,1031,1598]","{""Indonesia"":{""Knight"":1}}"
2639,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985,Friendly,Friendly,Land,Counterattack,14,Izmir,6,30,16,30,19221,0,0,"[2676,-2985,2514,1037,2884,-2884]","{""The Ottomans"":{""Janissary"":1}}"
2640,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3191,Neutral,Friendly,Land,Attrition,1,Mataram,17,3,19,60,109722,0,2200,"[1531,-3191,1039,4011]","{""City-State Nippur"":{""Tercio"":1},""Indonesia"":{""Knight"":1},""The Ottomans"":{""Lancer"":1,""Heavy Skirmisher"":1}}"
2641,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817,Friendly,Friendly,Land,Counterattack,1,Jeonju,11,14,18,24,41552,0,0,"[1029,1033,3938,-3817,-1033,-3938,-1991]","{""The Ottomans"":{""Tercio"":1,""Great Bombard"":1}}"
2642,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3938,Friendly,Friendly,Land,Counterattack,1,Busan,14,10,20,30,95174,0,0,"[1029,1247,3817,1531,-3938,4011]","{""Barbarians"":{""Tercio"":2},""The Ottomans"":{""Cannon"":1,""Janissary"":2,""Tercio"":1}}"
2643,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3976,Friendly,Friendly,Land,Counterattack,14,Kayseri,55,24,10,18,6560,0,0,"[2108,2676,-2676,-3976]","{""The Ottomans"":{""Lancer"":1}}"
2644,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011,Neutral,Friendly,Land,Attrition,1,Seoul,19,9,32,60,183352,0,1900,"[1531,3938,-3938,3191,-4011,1039,2768,1034,2646]","{""City-State Nippur"":{""Knight"":1,""Tercio"":1},""Indonesia"":{""Cannon"":4,""Heavy Skirmisher"":1},""The Ottomans"":{""Cannon"":1,""Janissary"":1}}"
2645,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100003,Neutral,Friendly,Sea,Exploit Flanks,0,,47,26,296,1,17865,0,0,"[-2985,-100004,-1035,-1344,-1030,-1102,-4089,-3976,-1904,-2676,-1179]","{""The Ottomans"":{""Caravel"":1}}"
2646,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2768,Neutral,Friendly,Sea,Attrition,9,Daegu,22,16,21,14,32801,0,1700,"[-4011,-100004,2768,-1672,1672]","{""Indonesia"":{""Djong"":1}}"
2647,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1179,Friendly,Friendly,Sea,Counterattack,0,Edirne,1,10,30,10,46117,0,0,"[-1040,-1904,1179,-1029,1029,-4089,-100002,-100003]","{""The Ottomans"":{""Galleass"":1}}"
2648,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3976,Friendly,Friendly,Sea,Counterattack,0,Kayseri,52,23,47,6,8580,0,0,"[-100003,3976,-2676,-1904,-2108,2108]","{""The Ottomans"":{""Galleass"":1}}"
2649,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1904,Friendly,Friendly,Sea,Counterattack,0,Konya,2,16,30,10,58946,0,0,"[-1179,1904,-2108,-1029,2108,1029,-1033,-2514,-100003,-3976]","{""The Ottomans"":{""Frigate"":1,""Caravel"":1}}"
2650,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1040,Neutral,Friendly,Sea,Exploit Flanks,0,Geneva,2,3,35,10,29976,0,4367,"[-1179,1040,-100000,-1247,-100002]","{""City-State Geneva"":{""Caravel"":1}}"
2651,225,{},1761654191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2514,Friendly,Friendly,Sea,Counterattack,0,Gaziantep,6,22,10,10,51739,0,0,"[-2108,2514,-1904,-1033,1033,-1037,1037]","{""The Ottomans"":{""Caravel"":1,""Galleass"":1}}"
2652,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,11,24,54,49181,0,0,"[-1179,1179,-1029,-1904,1247,1033,3817,3938]","{""The Ottomans"":{""Janissary"":1}}"
2653,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,Neutral,Friendly,Land,Attrition,1,Ormus,9,18,19,12,47467,0,4505,"[-2514,-1033,1029,3817,1991,-1991]","{""City-State Ormus"":{""Caravel"":1,""Tercio"":3},""Indonesia"":{""Tercio"":1}}"
2654,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,Neutral,Friendly,Land,Attrition,1,Dublin,25,5,26,30,87730,0,4228,"[4011,1039,2646,-1034,2478]","{""City-State Dublin"":{""Janissary"":1,""Knight"":1,""Crossbowman"":1,""Tercio"":2,""Heavy Skirmisher"":1},""Indonesia"":{""Longswordsman"":1},""Venice"":{""Skirmisher"":1},""The Ottomans"":{""Janissary"":1,""Explorer"":1}}"
2655,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,Neutral,Friendly,Land,Attrition,1,Nippur,21,4,21,24,124245,0,4861,"[3191,-1039,4011,1034]","{""City-State Dublin"":{""Knight"":1},""Indonesia"":{""Crossbowman"":1},""City-State Nippur"":{""Cannon"":1},""The Ottomans"":{""Lancer"":1,""Cannon"":1}}"
2656,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,Neutral,Friendly,Land,Attrition,1,Geneva,5,4,18,15,50715,0,4367,"[-1040,1179,1247]","{""City-State Geneva"":{""Tercio"":2,""Heavy Skirmisher"":1}}"
2657,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,Friendly,Friendly,Land,Counterattack,1,Edirne,4,9,11,30,64335,0,0,"[-1179,1040,1029,1247]","{""The Ottomans"":{""Cannon"":1,""Great Bombard"":1}}"
2658,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,Friendly,Friendly,Land,Counterattack,1,Ankara,9,6,39,42,59748,0,0,"[1040,1179,1029,-1247,1531,3938]","{""The Ottomans"":{""Cannon"":1}}"
2659,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,Friendly,Friendly,Land,Counterattack,1,Bursa,14,6,26,30,126483,0,0,"[1247,-1531,3938,-3191,3191,4011]","{""The Ottomans"":{""Janissary"":1}}"
2660,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,Friendly,Friendly,Land,Counterattack,14,Konya,3,18,12,30,46076,0,0,"[-1904,2108,-1033]","{""The Ottomans"":{""Janissary"":1}}"
2661,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,Friendly,Friendly,Land,Counterattack,14,Samsun,1,22,16,30,55328,0,0,"[-2108,3976,1904,2676,-1904,-3976]","{""The Ottomans"":{""Lancer"":1}}"
2662,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,Friendly,Friendly,Land,Counterattack,24,Gaziantep,6,24,17,3,52381,0,0,"[-2514,-2108,2676,1037,2985,-1033]","{""The Ottomans"":{""Janissary"":1,""Cuirassier"":1}}"
2663,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,Friendly,Friendly,Land,Counterattack,14,Diyarbakir,3,27,22,30,25255,0,0,"[3976,-2676,2108,-2985,2985,-2108,2514]","{""The Ottomans"":{""Janissary"":1}}"
2664,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2768,Neutral,Friendly,Land,Attrition,1,Daegu,25,14,22,21,55852,0,1700,"[4011,-2768,2646,1672,1031,1598]","{""Indonesia"":{""Cannon"":1,""Tercio"":1}}"
2665,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985,Friendly,Friendly,Land,Counterattack,14,Izmir,6,30,16,30,19321,0,0,"[2676,-2985,2514,1037,2884,-2884]","{""City-State Okilis"":{""Tercio"":1}}"
2666,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3191,Neutral,Friendly,Land,Attrition,1,Mataram,17,3,19,60,96103,0,2200,"[1531,-3191,1039,4011]","{""City-State Nippur"":{""Tercio"":1}}"
2667,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817,Friendly,Friendly,Land,Counterattack,1,Jeonju,11,14,18,24,62575,0,0,"[1029,1033,3938,-3817,-1033,-3938,-1991]","{""The Ottomans"":{""Janissary"":1,""Tercio"":1,""Great Bombard"":1}}"
2668,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3938,Friendly,Friendly,Land,Counterattack,1,Busan,14,10,20,30,122647,0,0,"[1029,1247,3817,1531,-3938,4011]","{""The Ottomans"":{""Lancer"":1,""Cannon"":1,""Janissary"":2,""Tercio"":2,""Heavy Skirmisher"":1}}"
2669,226,{},1761654219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3976,Friendly,Friendly,Land,Counterattack,14,Kayseri,55,24,10,18,28882,0,0,"[2108,2676,-2676,-3976]","{""The Ottomans"":{""Lancer"":1}}"
2670,226,{},1761654220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011,Neutral,Friendly,Land,Attrition,1,Seoul,19,9,32,36,167028,0,1900,"[1531,3938,-3938,3191,-4011,1039,2768,1034,2646]","{""Indonesia"":{""Cannon"":3,""Knight"":1,""Tercio"":3,""Heavy Skirmisher"":1},""The Ottomans"":{""Janissary"":1}}"
2671,226,{},1761654220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1179,Friendly,Friendly,Sea,Counterattack,0,Edirne,1,10,30,10,50992,0,0,"[-1040,-1904,1179,-1029,1029,-4089,-100002,-100003]","{""The Ottomans"":{""Galleass"":1}}"
2672,226,{},1761654220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1033,Neutral,Friendly,Sea,Attrition,0,Ormus,8,18,14,4,33426,0,4505,"[-1904,1904,-1029,-2514,1033,2514,-1037,-1991,-3817,1991,3817]","{""City-State Ormus"":{""Caravel"":1},""The Ottomans"":{""Frigate"":1}}"
2673,226,{},1761654220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1904,Friendly,Friendly,Sea,Counterattack,0,Konya,2,16,30,10,48240,0,0,"[-1179,1904,-2108,-1029,2108,1029,-1033,-2514,-100003,-3976]","{""The Ottomans"":{""Caravel"":4,""Galleass"":1}}"
2674,226,{},1761654220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1040,Neutral,Friendly,Sea,Attrition,0,Geneva,2,3,35,5,37576,0,4367,"[-1179,1040,-100000,-1247,-100002]","{""City-State Geneva"":{""Caravel"":1}}"
2675,226,{},1761654220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2514,Friendly,Friendly,Sea,Counterattack,0,Gaziantep,6,22,10,8,58761,0,0,"[-2108,2514,-1904,-1033,1033,-1037,1037]","{""The Ottomans"":{""Caravel"":1,""Galleass"":2}}"
2676,227,{},1761654248,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,11,24,54,52981,0,0,"[-1179,1179,-1029,-1904,1247,1033,3817,3938]","{""The Ottomans"":{""Janissary"":1}}"
